full_name,name,owner.login,owner.type,created_at,description,forks_count,stargazers_count,watchers_count,has_downloads,has_pages,has_issues,has_wiki
cran/sgt,sgt,cran,Organization,2015-02-16T17:43:48Z,Skewed Generalized T,1,1,1,True,False,False,False
cran/DynNom,DynNom,cran,Organization,2014-10-04T16:44:35Z,A Dynamic Nomogram for Linear and Generalized Linear Models as,0,0,0,True,False,False,False
arizasilvia/machinelearningsilvia,machinelearningsilvia,arizasilvia,User,2015-02-13T17:08:38Z,,0,0,0,True,False,True,True
road2stat/Rcpi,Rcpi,road2stat,User,2014-02-28T06:23:45Z,Rcpi: Toolkit for Compound-Protein Interaction in Drug Discovery,1,4,4,True,False,True,True
cran/qgraph,qgraph,cran,Organization,2014-03-13T05:55:21Z,Network representations of relationships in data,0,1,1,True,False,False,False
thierrymoudiki/ESGtoolkit,ESGtoolkit,thierrymoudiki,User,2014-11-30T19:56:10Z,Tools for Economic Scenarios Generators,0,0,0,True,False,True,True
cran/hydrostats,hydrostats,cran,Organization,2014-08-11T12:45:00Z,Hydrologic indices for daily time series data.,0,0,0,True,False,False,False
stephenturner/Tmisc,Tmisc,stephenturner,User,2014-04-21T16:04:38Z,,6,1,1,True,False,True,True
Bioconductor-mirror/ChIPXpress,ChIPXpress,Bioconductor-mirror,Organization,2015-03-27T13:11:18Z,,0,0,0,False,False,False,False
ericpante/marmap,marmap,ericpante,User,2014-04-07T19:03:45Z,"Import, plot and analyze bathymetric and topographic data",1,0,0,True,False,True,True
TaddyLab/maptpx,maptpx,TaddyLab,Organization,2013-11-29T20:50:50Z,map estimation of topic models,0,4,4,True,False,True,True
evenable/SexSpecificExpression,SexSpecificExpression,evenable,User,2015-01-30T19:48:28Z,,0,0,0,True,False,True,True
joshuaulrich/xtime,xtime,joshuaulrich,User,2015-02-09T12:38:38Z,Universal time class handling using ISO8601 formating conventions,0,0,0,True,False,True,True
custora/gq,gq,custora,Organization,2014-01-08T20:37:14Z,R package for integral approximation with vector limits using Gaussian quadrature,0,0,0,True,False,True,True
cttedwards/bdm,bdm,cttedwards,User,2014-01-26T00:07:35Z,Bayesian biomass dynamic model,1,0,0,True,False,True,True
cran/HiDimMaxStable,HiDimMaxStable,cran,Organization,2014-10-08T20:45:02Z,Inference on High Dimensional Max-Stable Distributions,0,0,0,True,False,False,False
cran/Simile,Simile,cran,Organization,2014-03-13T03:38:53Z,Interact with Simile models,0,0,0,True,False,False,False
cran/letsR,letsR,cran,Organization,2014-05-19T06:44:40Z,Tools for data handling and analysis in macroecology,0,0,0,True,False,False,False
christophergandrud/StanCat,StanCat,christophergandrud,User,2015-01-09T16:07:23Z,Creates caterpillar plots from stanfit objects,0,0,0,True,False,True,True
cran/OrdinalLogisticBiplot,OrdinalLogisticBiplot,cran,Organization,2014-03-12T19:42:28Z,Biplot representations of ordinal variables,0,0,0,True,False,False,False
szugat/predfat,predfat,szugat,User,2015-04-17T14:45:18Z,Prediction methods for fatigue experiments,0,0,0,True,False,True,True
HenrikBengtsson/calmate,calmate,HenrikBengtsson,User,2015-02-23T18:48:55Z,,0,0,0,True,False,True,True
bramtayl/datastepr,datastepr,bramtayl,User,2015-04-19T15:41:56Z,datastepr,0,0,0,True,False,True,True
sebkopf/chemtools,chemtools,sebkopf,User,2015-04-18T15:05:31Z,,0,0,0,True,False,True,True
Bioconductor-mirror/derfinder,derfinder,Bioconductor-mirror,Organization,2015-03-27T15:41:08Z,,0,0,0,False,False,False,False
lia978/ggheatmap,ggheatmap,lia978,User,2014-12-15T16:04:06Z,code for ggheatmap package,0,0,0,True,False,True,True
Bioconductor-mirror/gaucho,gaucho,Bioconductor-mirror,Organization,2015-03-27T15:51:20Z,,0,0,0,False,False,False,False
Ironholds/WikidataR,WikidataR,Ironholds,User,2015-02-01T05:57:27Z,An R package for the Wikidata API,2,8,8,True,False,True,True
amaunz/RPackage,RPackage,amaunz,User,2015-02-20T12:58:27Z,R Package Template,0,0,0,True,False,True,True
cran/BerlinData,BerlinData,cran,Organization,2014-05-11T14:44:40Z,Easy access to Berlin related data,0,0,0,True,False,False,False
D-ESC/ODMr,ODMr,D-ESC,Organization,2015-04-01T14:19:47Z,ODMr,0,1,1,True,False,True,True
Mullefa/vepr,vepr,Mullefa,User,2015-01-13T19:12:07Z,vepr: virtualenv and pip for R,0,1,1,True,False,True,True
alphonse/pasR,pasR,alphonse,User,2015-02-26T00:46:20Z,An R package for processing data from the UGA 8-wavelength photoacoustic spectrometer,1,0,0,True,False,True,True
OHDSI/SelfControlledCaseSeries,SelfControlledCaseSeries,OHDSI,Organization,2014-06-10T20:53:47Z,[Under development] MSCCS R package,1,1,1,True,False,True,True
RGLab/flowStats,flowStats,RGLab,Organization,2012-02-24T21:35:17Z,flowStats: algorithms for flow cytometry data analysis using BioConductor tools,0,6,6,True,False,True,True
cran/CITAN,CITAN,cran,Organization,2014-03-12T18:32:52Z,CITation ANalysis toolpack,0,0,0,True,False,False,False
hadley/reshape,reshape,hadley,User,2008-08-20T13:51:23Z,"An R package to flexible rearrange, reshape and aggregate data",35,110,110,True,False,True,True
mehrankr/AbHAC,AbHAC,mehrankr,User,2015-01-28T04:15:19Z,Aberration Hub Analysis for Cancer,0,0,0,True,False,True,True
robertzk/packagepackage,packagepackage,robertzk,User,2015-02-21T23:03:31Z,Iterative operations on a collection of packages. Useful for R developers with many packages to maintain.,0,1,1,True,False,True,True
pmur002/hexview,hexview,pmur002,User,2015-02-09T21:57:38Z,The 'hexView' package for R,0,0,0,True,False,True,True
cran/QuantifQuantile,QuantifQuantile,cran,Organization,2014-04-18T18:44:05Z,Estimation of conditional quantiles using optimal quantization,0,0,0,True,False,False,False
tgraf0/xlincConv,xlincConv,tgraf0,User,2015-02-09T15:48:05Z,Convenience Functions provided by / for the xlincLab in Cologne,0,0,0,True,False,True,True
Bioconductor-mirror/LiquidAssociation,LiquidAssociation,Bioconductor-mirror,Organization,2015-03-27T14:05:38Z,,0,0,0,False,False,False,False
eodaGmbH/translateSPSS2R,translateSPSS2R,eodaGmbH,User,2014-10-21T15:26:28Z,Toolset for translating SPSS-Syntax to R-Code,0,2,2,True,False,True,True
vjcitn/gQTLbrowser,gQTLbrowser,vjcitn,User,2015-01-01T13:25:19Z,ggvis + shiny for interactive gQTL exploration,0,1,1,True,False,True,True
cran/evaluate,evaluate,cran,Organization,2014-03-13T04:36:08Z,Parsing and evaluation tools that provide more details than the,0,0,0,True,False,False,False
ghuiber/syncR,syncR,ghuiber,User,2014-07-01T16:47:10Z,Sync your R packages across your computers,0,2,2,True,False,True,True
cran/aplore3,aplore3,cran,Organization,2014-12-21T07:45:20Z,"Datasets from Hosmer, Lemeshow and Sturdivant, ""Applied Logistic",0,0,0,True,False,False,False
Bioconductor-mirror/spliceR,spliceR,Bioconductor-mirror,Organization,2015-03-27T19:07:38Z,,0,0,0,False,False,False,False
Bioconductor-mirror/SNAGEE,SNAGEE,Bioconductor-mirror,Organization,2015-03-27T14:22:58Z,,0,0,0,False,False,False,False
cran/aqp,aqp,cran,Organization,2014-03-13T03:56:59Z,Algorithms for Quantitative Pedology,0,0,0,True,False,False,False
cran/radiant,radiant,cran,Organization,2015-03-17T00:44:09Z,Business Analytics using R and Shiny,0,0,0,True,False,False,False
cran/EIAdata,EIAdata,cran,Organization,2014-08-04T16:45:07Z,R Wrapper for the Energy Information Administration (EIA) API,0,0,0,True,False,False,False
noamross/juno,juno,noamross,User,2015-04-28T16:12:21Z,,0,2,2,True,False,True,True
yannrichet/DiceView,DiceView,yannrichet,User,2015-04-14T16:37:56Z,R package to plot computer experiments design and surrogate,0,0,0,True,False,True,True
cran/CEGO,CEGO,cran,Organization,2015-01-06T17:44:23Z,Combinatorial Efficient Global Optimization,0,0,0,True,False,False,False
cafletezbrant/flowClean,flowClean,cafletezbrant,User,2014-05-24T15:26:42Z,,0,0,0,True,False,True,True
cran/SciencesPo,SciencesPo,cran,Organization,2014-03-13T03:37:50Z,Tools for analyzing political behaviour data,0,0,0,True,False,False,False
ddiez/rTRM,rTRM,ddiez,User,2014-09-29T10:09:17Z,,0,0,0,True,False,True,True
bjw34032/oro.dti,oro.dti,bjw34032,User,2015-03-25T18:34:56Z,,0,0,0,True,False,True,True
zljiljana/nnls-R,nnls-R,zljiljana,User,2015-03-05T02:12:34Z,R package for solving non-negative least squares problem,0,0,0,True,False,True,True
Bioconductor-mirror/RTopper,RTopper,Bioconductor-mirror,Organization,2015-03-27T14:17:14Z,,0,0,0,False,False,False,False
haphut/vaalijako,vaalijako,haphut,User,2015-02-21T11:47:58Z,"Analyze Finnish voting areas, starting from point data.",0,0,0,True,False,True,True
Bioconductor-mirror/ctc,ctc,Bioconductor-mirror,Organization,2015-03-27T15:39:47Z,,0,0,0,False,False,False,False
RGLab/flowQ,flowQ,RGLab,Organization,2014-03-20T17:07:06Z,Quality control for flow cytometry,0,0,0,True,False,True,True
bryanhanson/HiveR,HiveR,bryanhanson,User,2011-10-23T01:12:20Z,An R package for creating and plotting 2D and 3D hive plots.,7,39,39,True,False,True,False
ropensci/docplyr,docplyr,ropensci,Organization,2015-01-13T05:52:03Z,activity moved to docbi...see url,2,6,6,True,False,True,True
mailund/admixture_graph,admixture_graph,mailund,User,2015-04-21T18:07:49Z,Module for analysing admixture graphs,0,1,1,True,False,True,True
Bioconductor-mirror/RNAinteract,RNAinteract,Bioconductor-mirror,Organization,2015-03-27T14:16:23Z,,0,0,0,False,False,False,False
cran/hypred,hypred,cran,Organization,2014-03-13T05:01:04Z,Simulation of genomic data in applied genetics,0,0,0,True,False,False,False
cran/svgViewR,svgViewR,cran,Organization,2014-12-28T09:45:38Z,3D Animated Interactive Visualizations using SVG,0,0,0,True,False,False,False
cran/geotopbricks,geotopbricks,cran,Organization,2014-03-13T04:51:13Z,geotopbricks,0,0,0,True,False,False,False
cran/zoo,zoo,cran,Organization,2014-03-13T06:48:46Z,S3 Infrastructure for Regular and Irregular Time Series (Z's,0,0,0,True,False,False,False
cran/funFEM,funFEM,cran,Organization,2014-09-11T06:44:15Z,Clustering in the Discriminative Functional Subspace,0,0,0,True,False,False,False
vsbuffalo/flowerpower,flowerpower,vsbuffalo,User,2015-04-02T08:01:46Z,R pakage to access Parrot's FlowerPower plant sensor data,0,1,1,True,False,True,True
ropensci/reuropeana,reuropeana,ropensci,Organization,2014-10-28T22:51:49Z,R Client for Europeana,0,0,0,True,False,True,True
vspinu/betfairly,betfairly,vspinu,User,2013-11-27T05:09:10Z,R betfair api,2,1,1,True,False,True,True
GuangchuangYu/skleid,skleid,GuangchuangYu,User,2014-10-08T02:34:16Z,State Key Laboratory of Emerging Infectious Diseases,0,1,1,True,False,True,True
jmcurran/tfer,tfer,jmcurran,User,2015-02-24T17:02:33Z,R package for assessing transfer probabilities in forensic glass interpretation,0,0,0,True,False,True,True
Bioconductor-mirror/MBCB,MBCB,Bioconductor-mirror,Organization,2015-03-27T14:06:11Z,,0,0,0,False,False,False,False
gringer/RichPoreTK,RichPoreTK,gringer,User,2014-11-10T20:58:09Z,Tools for processing FAST5 files from Oxford Nanopore Devices,0,1,1,True,False,True,True
cran/embryogrowth,embryogrowth,cran,Organization,2014-08-15T16:45:04Z,Tools to analyze the thermal reaction norm of embryo growth,0,0,0,True,False,False,False
u4lli/ProjectEstimation,ProjectEstimation,u4lli,User,2015-04-20T09:54:43Z,,0,0,0,True,False,True,True
rich-iannone/PuffR,PuffR,rich-iannone,User,2013-10-10T04:33:17Z,An integrated system for dispersion modelling with CALPUFF.,5,17,17,True,False,True,True
cran/bootnet,bootnet,cran,Organization,2015-03-02T19:44:15Z,Bootstrap Methods for Various Network Estimation Routines,0,0,0,True,False,False,False
maxconway/metabex,metabex,maxconway,User,2014-01-26T17:14:05Z,Metabolic Model Explorer,0,0,0,True,False,True,True
cran/BayesGESM,BayesGESM,cran,Organization,2014-05-08T06:44:27Z,Bayesian Analysis of Generalized Elliptical Semiparametric,0,0,0,True,False,False,False
cran/clinsig,clinsig,cran,Organization,2014-03-13T04:15:49Z,Clinical significance functions.,0,0,0,True,False,False,False
cran/diveRsity,diveRsity,cran,Organization,2014-03-13T04:28:07Z,diveRsity: Genetic diversity partition statistics and,0,0,0,True,False,False,False
Bioconductor-mirror/SpeCond,SpeCond,Bioconductor-mirror,Organization,2015-03-27T14:25:20Z,,0,0,0,False,False,False,False
cran/waffle,waffle,cran,Organization,2015-03-23T18:11:45Z,Create Waffle Chart Visualizations in R,0,0,0,True,False,False,False
sachsmc/pseval,pseval,sachsmc,User,2015-04-15T14:54:25Z,Methods for Evaluting Principal Surrogates of Treatment Response,0,0,0,True,False,True,True
Faskally/loggercal,loggercal,Faskally,Organization,2015-03-11T11:20:15Z,,0,0,0,True,False,True,True
metno/event.analysis,event.analysis,metno,Organization,2015-03-23T15:44:46Z,"An R-package designed for the analysis of gridded and non-gridded space-time field, with a focus on precipitation. ",0,0,0,True,False,True,True
mclements/ROpenModelica,ROpenModelica,mclements,User,2015-02-04T21:01:22Z,R package to script OpenModelica,0,0,0,True,False,True,True
Bioconductor-mirror/MassSpecWavelet,MassSpecWavelet,Bioconductor-mirror,Organization,2015-03-27T14:08:11Z,,0,0,0,False,False,False,False
Bioconductor-mirror/coMET,coMET,Bioconductor-mirror,Organization,2015-03-27T15:38:00Z,,0,0,0,False,False,False,False
NCEAS/recordr,recordr,NCEAS,Organization,2014-09-27T02:46:10Z,Provenance tracking for R.,0,1,1,True,False,True,True
dankelley/imagedata,imagedata,dankelley,User,2014-03-13T12:36:57Z,Digitize data from an image,0,1,1,True,False,True,True
cran/quantification,quantification,cran,Organization,2015-01-27T07:44:59Z,Quantification of Qualitative Survey Data,0,0,0,True,False,False,False
cran/domino,domino,cran,Organization,2014-04-02T14:16:43Z,Domino Data Lab R console bindings,0,0,0,True,False,False,False
Bioconductor-mirror/limma,limma,Bioconductor-mirror,Organization,2015-03-27T16:47:36Z,,0,0,0,False,False,False,False
iagomosqueira/FLFishery,FLFishery,iagomosqueira,User,2014-01-16T09:58:42Z,Draft of classes and methods for simpler fleet/fishery modelling,0,0,0,True,False,True,True
cran/FastPCS,FastPCS,cran,Organization,2014-03-12T18:53:52Z,R package to compute the FastPCS outlyingness index.,0,1,1,True,False,False,False
cran/htmltab,htmltab,cran,Organization,2015-01-14T01:44:28Z,Assemble Data Frames from HTML Tables,1,1,1,True,False,False,False
jakobbossek/ants,ants,jakobbossek,User,2015-01-21T09:10:54Z,Ant Colony Optimization Framework for the Travelling Salesperson Problem,0,0,0,True,False,True,False
cran/numbers,numbers,cran,Organization,2014-03-13T05:33:11Z,Number-theoretic Functions,0,0,0,True,False,False,False
SWotherspoon/BAStag,BAStag,SWotherspoon,User,2013-08-18T10:56:22Z,Basic data processing for British Antarctic Survey archival tags.,1,1,1,True,False,True,True
vladpetyuk/simMSnSet,simMSnSet,vladpetyuk,User,2014-12-23T23:55:32Z,,0,0,0,True,False,True,True
rOpenGov/template,template,rOpenGov,Organization,2015-02-05T18:24:17Z,rOpenGov minimal package template,1,2,2,True,False,True,True
zf-ibrahim/EZmet,EZmet,zf-ibrahim,User,2015-03-06T18:58:40Z,,0,0,0,True,False,True,True
jcizel/rtable,rtable,jcizel,User,2014-11-14T12:32:07Z,rtable: Scaffold LaTeX and HTML Tables from R Regression Objects with Ease,0,0,0,True,True,True,True
cran/PermAlgo,PermAlgo,cran,Organization,2014-03-12T19:48:01Z,Permutational algorithm to simulate survival data,0,0,0,True,False,False,False
jrnold/bps6data,bps6data,jrnold,User,2014-12-27T23:51:37Z,,0,0,0,True,False,True,True
jotsetung/SeqUtils,SeqUtils,jotsetung,User,2015-01-29T08:30:30Z,R package provides some utility functions for the processing of sequencing data which complement the functionality of other packages handling such data.,0,0,0,True,False,True,True
Bioconductor-mirror/ScISI,ScISI,Bioconductor-mirror,Organization,2015-03-27T14:24:12Z,,0,0,0,False,False,False,False
raubreywhite/lxsmall,lxsmall,raubreywhite,User,2015-04-08T09:21:26Z,small area estimation of life expectancy,0,0,0,True,False,True,True
cran/support.BWS,support.BWS,cran,Organization,2014-03-13T06:33:25Z,Basic functions for supporting an implementation of best-worst,0,0,0,True,False,False,False
bioversity/explora,explora,bioversity,Organization,2014-06-12T14:59:21Z,Germplasm selection tool,0,1,1,True,False,True,True
mja/fuzzymonkey,fuzzymonkey,mja,User,2014-06-10T17:30:03Z,Fuzzy set analysis for cross-species personality assessments.,0,0,0,True,True,True,True
wrathematics/pbdDEMO,pbdDEMO,wrathematics,User,2012-10-20T23:42:51Z,Demonstration scripts and utility functions for the pbdR system of packages.,7,1,1,True,False,True,True
TylerBackman/bioassayR,bioassayR,TylerBackman,User,2014-06-20T22:33:07Z,small molecule bioactivity analysis with R,0,2,2,True,False,True,True
cran/sysfonts,sysfonts,cran,Organization,2014-03-13T06:36:35Z,Loading system fonts into R,0,0,0,True,False,False,False
cran/conting,conting,cran,Organization,2014-03-13T04:19:32Z,Bayesian analysis of contingency tables,0,0,0,True,False,False,False
gregmacfarlane/ctpp_flows,ctpp_flows,gregmacfarlane,User,2015-04-16T17:24:24Z,CTPP Tract-based work flow data,1,1,1,True,False,True,True
cran/sjPlot,sjPlot,cran,Organization,2014-03-13T06:20:00Z,sjPlot - data visualization for statistics in social science,0,2,2,True,False,False,False
drknexus/repsych,repsych,drknexus,User,2013-07-28T02:33:07Z,R Package for Reproducible Research in Psychology,2,3,3,True,False,True,True
Bioconductor-mirror/OLIN,OLIN,Bioconductor-mirror,Organization,2015-03-27T14:11:08Z,,0,0,0,False,False,False,False
mattbaggott/initproject,initproject,mattbaggott,User,2015-04-03T00:01:12Z,Tools to help start a new r analysis project,0,0,0,True,False,True,True
jason-morgan/boolean3,boolean3,jason-morgan,User,2015-02-23T12:53:43Z,R package for boolean binary response models,0,0,0,True,False,True,True
cran/gamlss.tr,gamlss.tr,cran,Organization,2014-03-13T04:48:11Z,Generating and fitting truncated (gamlss.family) distributions,0,0,0,True,False,False,False
reyzaguirre/rhep,rhep,reyzaguirre,User,2014-12-22T14:23:37Z,Raul Eyzaguirre's R code package,0,0,0,True,False,True,True
