"package","version"
"SpeciesMix","0.3.1"
"specificity","0.1.1"
"SpecsVerification","0.3-0"
"spectralGP","1.3.2"
"spectral.methods","0.7.2.125"
"speedglm","0.2-1.0"
"speff2trial","1.0.4"
"SPEI","1.6"
"sperich","1.5-5"
"sperrorest","0.2-1"
"spfrontier","0.1.10"
"spgrass6","0.8-6"
"spgwr","0.6-26"
"sphereplot","1.5"
"SphericalCubature","1.0.1"
"SphericalK","1.0"
"SpherWave","1.2.2"
"sphet","1.5"
"spi","1.1"
"SPIAssay","1.0.0"
"spider","1.3-0"
"spiders","1.0"
"spikeslab","1.1.5"
"spikeSlabGAM","1.1-8"
"SPIn","1.1"
"splancs","2.01-36"
"splitstackshape","1.4.2"
"splm","1.1-0"
"spls","2.2-1"
"splus2R","1.2-0"
"splusTimeDate","2.5.0-135"
"splusTimeSeries","1.5.0-73"
"spMC","0.3.4"
"SPmlficmcm","1.3"
"SPMS","2.0"
"spnet","0.9.0.1"
"spocc","0.2.2"
"SPODT","0.9"
"sporm","1.1"
"SportsAnalytics","0.2"
"SPOT","1.0.4184"
"SPREDA","1.0"
"sprint","1.0.7"
"sprinter","1.0.0"
"sprm","1.1"
"sprsmdl","0.1-0"
"SPSL","0.1-8"
"spsmooth","1.1-3"
"spsurvey","2.6"
"spt","1.13-8-8"
"spThin","0.1.0"
"spTimer","1.0-3"
"sptm","14.10-11"
"spuRs","2.0.0"
"SQDA","1.0"
"sqldf","0.4-10"
"sqliter","0.1.0"
"sqlshare","1.0.3"
"sqlutils","1.2"
"SQN","1.0.5"
"SQUAREM","2014.8-1"
"squash","1.0.6"
"sROC","0.1-2"
"SRRS","0.1.1"
"ss3sim","0.8.2"
"ssanv","1.0-2"
"ssd","0.3"
"SSDforR","1.4.8"
"sse","0.5-1"
"ssfit","1.1"
"ssh.utils","1.0"
"ssmrob","0.4"
"SSN","1.1.4"
"SSOAP",NA
"sspline","0.1-6"
"SSrat","1.0"
"sss","0.0-11"
"SSsimple","0.6.4"
"ssvd","1.0"
"ssym","1.5.1"
"st","1.2.3"
"stab","0.1.9"
"stabledist","0.6-6"
"StableEstim","2.0"
"stabs","0.5-0"
"Stack","2.0-1"
"stacomirtools","0.3"
"stam","0.0-1"
"StAMPP","1.3"
"StandardizeText","1.0"
"STAR","0.3-7"
"stargazer","5.1"
"startupmsg","0.9"
"stashR","0.3-5"
"Stat2Data","1.6"
"statar","0.1.2"
"statcheck","1.0.0"
"StatDA","1.6.7"
"StatDataML","1.0-25"
"statebins","1.0"
"statfi","0.9.8"
"StatMatch","1.2.2"
"StatMethRank","1.0"
"statmod","1.4.20"
"statnet","2014.2.0"
"statnet.common","3.2.2"
"StatRank","0.0.4"
"steepness","0.2-2"
"stellaR","0.3-3"
"Stem","1.0"
"STEPCAM","1.0"
"stepp","3.0-11"
"stepPlr","0.92"
"stepwise","0.3"
"StereoMorph","1.2.1"
"stilt","1.0.1"
"stima","1.1"
"stinepack","1.3"
"stm","1.0.8"
"StMoSim","3.0"
"stocc","1.23"
"stochprofML","1.2"
"stochvol","0.9-0"
"stockPortfolio","1.2"
"stoichcalc","1.1-3"
"Storm","1.1"
"stosim","0.0.12"
"STPGA","1.0"
"stppResid","1.1"
"StrainRanking","1.1"
"strap","1.4"
"stratification","2.2-5"
"stratigraph","0.64"
"StratSel","1.0"
"straweib","1.0"
"stream","1.0-3"
"StreamMetabolism","1.0"
"streamMOA","0.1-1"
"streamR","0.2.1"
"stremo","0.2"
"stressr","1.0.0"
"StressStrength","1.0.1"
"stringdist","0.8.2"
"stringi","0.4-1"
"stringr","0.6.2"
"strucchange","1.5-0"
"structSSI","1.1"
"strum","0.5"
"strvalidator","1.3.1"
"stsm","1.4"
"stsm.class","1.3"
"stylo","0.5.8-2"
"SubCultCon","1.0"
"subgroup","1.1"
"SubLasso","1.0"
"subplex","1.1-4"
"subrank","0.9.1"
"subselect","0.12-4"
"subsemble","0.0.9"
"subtype","1.0"
"sudoku","2.6"
"sudokuAlt","0.1-4"
"SUE","1.0"
"summarytools","0.2"
"Sunder","0.0.3"
"SunterSampling","1.0.1"
"supclust","1.0-7"
"superbiclust","1.1"
"superdiag","1.1"
"SuperLearner","2.0-15"
"superMDS","1.0.2"
"superpc","1.09"
"SuppDists","1.1-9.1"
"support.BWS","0.1-2"
"support.CEs","0.3-2"
"supraHex",NA
"surface","0.4-1"
"Surrogate","0.1-4"
"suRtex","0.9"
"surv2sampleComp","1.0-4"
"survAccuracyMeasures","1.2"
"survAUC","1.0-5"
"survC1","1.0-2"
"survcomp",NA
"surveillance","1.8-1"
"survexp.fr","1.0"
"survey","3.30-3"
"surveydata","0.1-14"
"Survgini","1.0"
"survIDINRI","1.1-1"
"survival","2.37-7"
"survivalMPL","0.1.1"
"survivalROC","1.0.3"
"survMisc","0.4.2"
"survPresmooth","1.1-8"
"survrec","1.2-2"
"SurvRegCensCov","1.3"
"survsim","1.1.2"
"survSNP","0.21-7"
"sva",NA
"svapls","1.4"
"svcm","0.1.2"
"svd","0.3.3-2"
"svDialogs","0.9-55"
"svDialogstcltk","0.9-4"
"svdvisual","1.1"
"SVGAnnotation",NA
"svGUI","0.9-55"
"svHttp","0.9-55"
"svIDE","0.9-52"
"svKomodo","0.9-62"
"svMisc","0.9-70"
"SVMMaj","0.2-2"
"svmpath","0.953"
"svSocket","0.9-57"
"svSweave","0.9-8"
"svTools","0.9-4"
"svUnit","0.7-12"
"svWidgets","0.9-44"
"SvyNom","1.0"
"svyPVpack","0.1-1"
"swamp","1.2.3"
"SWATmodel","0.5.9"
"SweaveListingUtils","0.6.2"
"sweidnumbr","0.2"
"swfscMisc","1.0.1"
"swirl","2.2.16"
"SwissAir","1.1.4"
"switchnpreg","0.8-0"
"Sxslt",NA
"sybil","1.2.6"
"sybilccFBA","1.0.0"
"sybilcycleFreeFlux","1.0.1"
"sybilDynFBA","0.0.2"
"sybilEFBA","1.0.1"
"sybilSBML","2.0.8"
"symbolicDA","0.4-1"
"symbols","1.1"
"symmoments","1.2"
"synbreed","0.10-5"
"synbreedData","1.4"
"synchronicity","1.1.4"
"synchrony","0.2.3"
"SynchWave","1.1.1"
"SYNCSA","1.3.2"
"SynergizeR","0.2"
"SyNet","2.0"
"synlik","0.1.1"
"Synth","1.1-5"
"synthpop","1.0-0"
"sysfonts","0.2"
"systemfit","1.1-14"
"tab","2.1.3"
"Table1Heatmap","1.1"
"table1xls","0.3.1"
"TableMonster","1.1"
"tableone","0.6.2"
"tableplot","0.3-5"
"tables","0.7.79"
"TableToLongForm","1.3.1"
"tabplot","1.1"
"tabplotd3","0.3.3"
"tabuSearch","1.1"
"tagcloud","0.5"
"TAM","1.2"
"TANOVA","1.0.0"
"TaoTeProgramming","1.0"
"TapeR","0.3.2"
"taRifx","1.0.6"
"taRifx.geo","1.0.6"
"tau","0.0-18"
"TauP.R","1.1"
"tawny","2.1.2"
"tawny.types","1.1.3"
"taxize","0.4.0"
"Taxonstand","1.7"
"tbart","0.9.1"
"tbdiag","0.1"
"TBEST","3.0"
"TBSSurvival","1.1"
"TcGSA","0.9.8"
"tcltk2","1.2-10"
"tclust","1.2-3"
"tcR","1.0"
"TDA","1.2"
"TDboost","1.0"
"TDD","0.4"
"tdm","3.0.3"
"TDMR","1.2"
"tdthap","1.1-7"
"TeachingDemos","2.9"
"TeachingSampling","3.2.1"
"TeachNet","0.7"
"TED","1.1.1"
"TEEReg","1.0"
"teigen","2.0.7"
"tempdisagg","0.24.0"
"tensor","1.5"
"tensorA","0.36"
"TEQR","5.0-0"
"TERAplusB","1.0"
"tergm","3.2.4"
"termstrc","1.3.7"
"ternvis","1.1"
"TESS","1.2.1"
"tester","0.1.7"
"testit","0.3"
"TestScorer","1.6"
"TestSurvRec","1.2.1"
"testthat","0.9.1"
"testthatsomemore","0.1"
"texmex","2.1"
"TExPosition","2.6.10"
"texreg","1.34"
"textcat","1.0-2"
"textir","2.0-2"
"textometry","0.1.3"
"textreg","0.1"
"TFDEA","0.9.5"
"tfer","1.1"
"TFMPvalue","0.0.5"
"tfplot","2014.2-2"
"tframe","2012.8-1"
"tframePlus","2013.9-1"
"TFX","0.1.0"
"tgp","2.4-11"
"tgram","0.2-2"
"TH.data","1.0-5"
"thermocouple","1.0.0"
"thgenetics","0.3-4"
"Thinknum","1.3.0"
"threeboost","1.1"
"ThreeWay","1.1.2"
"threg","1.0.2"
"ThresholdROC","1.0"
"tibbrConnector","1.5.0-71"
"tictoc","1.0"
"TiddlyWikiR","1.0.1"
"Tides","1.0"
"tidyr","0.2.0"
"tiff","0.1-5"
"tiger","0.2.3.1"
"tigerstats","0.2"
"tightClust","1.0"
"tikzDevice","0.7.0"
"tileHMM","1.0-6"
"TilePlot","1.3.1"
"timeDate","3011.99"
"timeit","0.2.1"
"timeline","0.9"
"TimeMachine","1.2"
"timeordered","0.9.7"
"TimeProjection","0.2.0"
"timereg","1.8.6"
"timeROC","0.2"
"timesboot","1.0"
"timeSeries","3011.98"
"timeseriesdb","0.1"
"timetools","1.6.5"
"TimeWarp","1.0-7"
"timma","0.99.0"
"TIMP","1.12.1"
"timsac","1.3.3"
"Tinflex","1.0"
"TInPosition","0.13.6"
"tipom","1.0.2-1"
"tis","1.27"
"titan","1.0-16"
"tkrgl","0.7"
"tkrplot","0.0-23"
"tlemix","0.1.3"
"tlm","0.1.3"
"tlmec","0.0-2"
"tlnise","2.0"
"tm","0.6"
"tmap","0.6"
"tmle","1.2.0-4"
"tmle.npvi","0.8.1"
"tm.plugin.alceste","1.1"
"tm.plugin.dc","0.2-7"
"tm.plugin.europresse","1.1"
"tm.plugin.factiva","1.5"
"tm.plugin.lexisnexis","1.1"
"tm.plugin.mail","0.1"
"tm.plugin.webmining","1.2.2"
"tmvtnorm","1.4-9"
"tnet","3.0.11"
"toaster","0.2.5"
"tolerance","1.0.0"
"topGO",NA
"topicmodels","0.2-1"
"TopKLists","1.0.3"
"topmodel","0.7.2-2"
"topologyGSA","1.4.4"
"topsis","1.0"
"tosls","1.0"
"tourr","0.5.4"
"tourrGui","0.4"
"toxtestD","2.0"
"tpe","1.0.1"
"TPmsm","1.2.0"
"tpr","0.3-1"
"TR8","0.9.11"
"track","1.0-15"
"trackObjs","1.0-18"
"TrackReconstruction","1.1"
"tractor.base","2.5.0"
"traitr","0.14"
"traj","1.1"
"trajectories","0.1-1"
"TraMineR","1.8-8"
"TraMineRextras","0.2.2"
"TRAMPR","1.0-7"
"translate","0.1.2"
"translateR","1.0"
"transport","0.6-3"
"trapezoid","2.0-0"
"TreatmentSelection","1.1.2"
"treatSens","1.0"
"tree","1.0-35"
"treebase","0.0-7.1"
"treeclim","1.0.7"
"treecm","1.2.1"
"treemap","2.2"
"TreePar","3.2"
"TreeSim","2.1"
"TreeSimGM","1.2"
"treethresh","0.1-8"
"TrialSize","1.3"
"triangle","0.8"
"trifield","1.1"
"TriMatch","0.9.1"
"trimcluster","0.1-2"
"trimTrees","1.2"
"trioGxE","0.1-1"
"trip","1.1-19"
"tripack","1.3-6"
"tripEstimation","0.0-41"
"TripleR","1.4"
"trotter","0.6"
"TRSbook","1.0.1"
"trueskill","0.1"
"truncdist","1.0-1"
"truncgof","0.6-0"
"truncnorm","1.0-7"
"truncreg","0.2-1"
"truncSP","1.2.2"
"trust","0.1-6"
"trustOptim","0.8.4.1"
"TSA","1.01"
"tsbridge","1.1"
"tsbugs","1.2"
"TSclust","1.2.3"
"TScompare","2013.9-1"
"TSdata","2013.9-1"
"TSdbi","2013.9-1"
"TSdist","1.2"
"tsDyn","0.9-41"
"TSEN","1.0"
"tseries","0.10-32"
"tseriesChaos","0.1-13"
"tsfa","2014.2-2"
"TSfame","2013.8-2"
"TSgetSymbol","2013.9-1"
"TShistQuote","2013.9-1"
"TSHRC","0.1-3"
"tsintermittent","1.5"
"TSjson","2014.4-1"
"tslars","1.0"
"tsModel","0.6"
"TSMySQL","2013.9-1"
"tsne","0.1-2"
"TSodbc","2013.9-1"
"tsoutliers","0.4"
"TSP","1.0-9"
"Tsphere","1.0"
"tspmeta","1.1"
"TSPostgreSQL","2013.9-1"
"TSsql","2014.4-1"
"TSSQLite","2013.9-1"
"TSTutorial","1.2.3"
"TSxls","2013.8-2"
"TSzip","2013.9-1"
"TTAinterfaceTrendAnalysis","1.5.1"
"tth","4.3-2"
"TTR","0.22-0"
"ttScreening","1.5"
"ttutils","1.0-1"
"ttwa","0.8.5.1"
"tufterhandout","1.2"
"TukeyC","1.1-5"
"tumblR","1.0"
"TunePareto","2.4"
"tuneR","1.2.1"
"tuple","0.4-02"
"turboEM","2014.8-1"
"turfR","0.8-7"
"turner","0.1.7"
"TurtleGraphics","1.0-5"
"TUWmodel","0.1-4"
"tvd","0.1.0"
"tvm","0.2"
"twang","1.4-0"
"tweedie","2.2.1"
"twiddler","0.5-0"
"twitteR","1.1.7"
"TwoCop","1.0"
"twoStageGwasPower","0.99.0"
"twostageTE","1.2"
"TwoStepCLogit","1.2.3"
"txtplot","1.0-3"
"ucbthesis","1.0"
"ucminf","1.1-3"
"udunits2","0.6"
"ump","0.5-4"
"unbalanced","1.1"
"unbalhaar","2.0"
"Unicode","0.1-5"
"uniCox","1.0"
"uniReg","1.0"
"unittest","1.1-1"
"unmarked","0.10-4"
"untb","1.7-2"
"upclass","2.0"
"uplift","0.3.5"
"UPMASK","1.0"
"urca","1.2-8"
"urltools","0.5"
"USAboundaries","0.1"
"UScancer","0.1-2"
"UScensus2000blkgrp","0.03"
"UScensus2000cdp","0.03"
"UScensus2000tract","0.03"
"UScensus2010","0.11"
"usdm","1.1-12"
"useful","1.1.8"
"userfriendlyscience","0.1-2"
"UsingR","2.0-2"
"uskewFactors","1.0"
"usl","1.4.0"
"ustyc","1.0.0"
"utility","1.3"
"uuid","0.1-1"
"UWHAM","1.0"
"V8","0.2"
"vacem","0.1-1"
"varbvs","1.0"
"varComp","0.1-317"
"vardiag","0.2-0"
"vardpoor","0.2.0.14"
"VarEff","1.0"
"VaRES","1.0"
"VAR.etp","0.7"
"VariABEL","0.9-2"
"VarianceGamma","0.3-1"
"VariantAnnotation",NA
"vars","1.5-2"
"varSelectIP","0.2-1"
"varSelRF","0.7-5"
"VarSwapPrice","1.0"
"vartors","0.2.6"
"vbdm","0.0.4"
"VBLPCM","2.4.3"
"VBmix","0.2.17"
"vbsr","0.0.5"
"vcd","1.3-2"
"vcdExtra","0.6-3"
"vcrpart","0.2-3"
"VDA","1.3"
"vdg","1.0"
"Vdgraph","2.2-2"
"VdgRsm","1.3"
"vdmR","0.1.0"
"vec2dtransf","1.1"
"vecsets","1.1"
"VecStatGraphs2D","1.7"
"VecStatGraphs3D","1.6"
"vectoptim","0.2"
"vegan","2.2-0"
"vegan3d","0.65-0"
"vegclust","1.6.3"
"vegdata","0.6-7"
"vegetarian","1.2"
"VennDiagram","1.6.9"
"venneuler","1.1-0"
"verification","1.40"
"vetools","1.3-28"
"VGAM","0.9-6"
"VGAMdata","0.9-5"
"VHDClassification","0.3"
"VideoComparison","0.11"
"VIF","1.0"
"VIM","4.1.0"
"VIMGUI","0.9.0"
"VineCopula","1.3"
"vines","1.1.0"
"violinmplot","0.2.1"
"vioplot","0.2"
"viopoints","0.2-1"
"virtualspecies","1.0"
"visova","1.1"
"visreg","2.1-0"
"visualFields","0.4"
"visualize","4.2"
"vitality","1.1"
"VizOR","0.7-9"
"VLF","1.0"
"VLMC","1.4-0"
"VNM","2.0"
"Voss","0.1-4"
"vowels","1.2-1"
"vows","0.3"
"VoxR","0.5.1"
"VPdtw","2.1-10"
"vrmlgen","1.4.9"
"vrtest","0.97"
"vscc","0.2"
"vsn",NA
"VSURF","0.8.2"
"vudc","1.0"
"vwr","0.3.0"
"W2CWM2C","1.0"
"W3CMarkupValidator","0.1-1"
"waffect","1.2"
"walkscoreAPI","1.2"
"WARN","1.1"
"wasim","1.1.2"
"waterData","1.0.4"
"waterfall","0.9.9.20121030"
"Watersheds","1.0"
"Wats","0.2-16"
"waveband","4.6"
"WaveCD","1.0"
"waved","1.1-2"
"WaveletComp","1.0"
"wavelets","0.3-0"
"wavemulcor","1.2"
"waveslim","1.7.3"
"wavethresh","4.6.6"
"wbs","1.2"
"WCQ","0.2"
"WDI","2.4"
"weatherData","0.4.1"
"weaver",NA
"webutils","0.2"
"webvis","0.0.2"
"WeightedCluster","1.2"
"weightedKmeans","1.2.0"
"WeightedPortTest","1.0"
"weightedScores","0.9.1"
"weights","0.80"
"weirs","0.23"
"wesanderson","0.3"
"wfe","1.3"
"wgaim","1.4-3"
"WGCNA","1.42"
"wgsea","1.8"
"WhatIf","1.5-6"
"whisker","0.3-2"
"WhiteStripe","1.0"
"WhopGenome","0.9.0"
"widals","0.5.4"
"WideLM","0.1-1"
"widenet","0.1-2"
"widgetTools",NA
"wikibooks","0.2"
"wikipediatrend","0.2.0"
"WikipediR","1.1.0"
"WilcoxCV","1.0-2"
"wildlifeDI","0.2"
"windex","1.0"
"witness","1.2"
"wle","0.9-9"
"WMCapacity","0.9.6.6"
"WMDB","1.0"
"wmtsa","2.0-0"
"wnominate","0.99"
"wombsoft","2.0"
"wordcloud","2.5"
"wordmatch","1.0"
"wordnet","0.1-10"
"WordPools","1.0-2"
"wpp2008","1.0-1"
"wpp2010","1.2-0"
"wpp2012","2.2-1"
"wppExplorer","1.4-0"
"wq","0.4-1"
"wrassp","0.1.3"
"WrightMap","1.1"
"write.snns","0.0-4.2"
"WriteXLS","3.5.1"
"WRS2","0.3-1"
"wrspathrow","0.1"
"wrspathrowData","1.0"
"wskm","1.4.11"
"wsrf","1.4.0"
"wSVM","0.1-7"
"wtcrsk","1.3"
"wux","1.2-2"
"WWGbook","1.0.1"
"x12","1.6.0"
"x12GUI","0.13.0"
"XBRL","0.99.13"
"xcms",NA
"x.ent","1.0.6"
"xergm","1.3"
"xgboost","0.3-2"
"xgobi","1.2-15"
"xhmmScripts","1.1"
"XiMpLe","0.03-21"
"xkcd","0.0.4"
"XLConnect","0.2-9"
"XLConnectJars","0.2-9"
"xlsx","0.5.7"
"xlsxjars","0.6.1"
"Xmisc","0.2.1"
"XML","3.98-1.1"
"XML2R","0.0.6"
"XMLRPC",NA
"XMLSchema",NA
"XNomial","1.0.1"
"xoi","0.61-1"
"xpose4","4.5.3"
"xtable","1.7-4"
"xtal","1.0"
"xtermStyle","2.2-4"
"xts","0.9-7"
"XVector",NA
"yacca","1.1"
"yaImpute","1.0-23"
"YaleToolkit","4.1"
"yaml","2.1.13"
"ycinterextra","0.1"
"yhat","2.0-0"
"yhatr","0.13.1"
"YieldCurve","4.1"
"ykmeans","1.0"
"YourCast","1.6.2"
"YplantQMC","0.6-4"
"YPmodel","1.1"
"YuGene","1.1.2"
"yuima","1.0.36"
"zCompositions","1.0.3"
"ZeBook","0.5"
"Zelig","4.2-1"
"ZeligChoice","0.8-1"
"ZeligGAM","0.7-1"
"ZeligMultilevel","0.7-1"
"zendeskR","0.4"
"zic","0.8.1"
"ZIM","1.0.2"
"zipcode","1.0"
"zipfR","0.6-6"
"zlibbioc",NA
"zoeppritz","1.0-4"
"zoib","1.0"
"zoo","1.7-11"
"zooimage","3.0-5"
"zoom","2.0.4"
"ztable","0.1.0"
"zyp","0.10-1"
